"company_info_id";"rank";"company";"employees";"sector";"industry";"change in rank 500";"HQ Location";"Website";"Years on Global 500 List";"revenues_$m";"profit_$m";"assets_$m";"total_stockholder_equity_$m";"profit_as_%_of_revenues";"profits_as_%_of_assets";"profits_as_%_of_stockholder_equity";"ceo";"Born";"BoY";"education";"country";"g_leadership_id";"Country Name";"Performance Oriented";"Autocratic";"Modesty";"Charismatic 3: Self-sacrifice";"Team 1: Collaborative Team Orientation";"Decisive";"Diplomatic";"Face-saver";"Charismatic 1: Visionary";"Humane-oriented";"Integrity";"Bureaucratic, Originally Labeled ??Procedural??";"Administratively Competent";"Self-centred";"Autonomous";"Status Conscious";"Charismatic 2: Inspirational";"Malevolent";"Team 2: Team Integrator";"Internally Competitive, Originally Labeled ??Conflict Inducer??";"Participative";"Charismatic/Value-based Global Leadership Dimension";"Team-Oriented Global Leadership Dimension";"Self-Protective Global Leadership Dimension";"Participative Global Leadership Dimension";"Humane-Oriented Global Leadership Dimension";"Autonomous Global Leadership Dimension";"Country Cluster";"g_societal_culture_id";"Country Name";"Uncertainty Avoidance Societal Practices";"Future Orientation Societal Practices";"Power Distance Societal Practices";"Collectivism I Societal Practices (Institutional Collectivism)";"Humane Orientation Societal Practices";"Performance Orientation Societal Practices";"Collectivism II Societal Practices (In-group Collectivism)";"Gender Egalitarianism Societal Practices";"Assertiveness Societal Practices";"Uncertainty Avoidance Societal Values";"Future Orientation Societal Values";"Power Distance Societal Values";"Collectivism I Societal Values (Institutional Collectivism)";"Human Orientation Societal Values";"Performance Orientation Societal Values";"Collectivism II Societal Values (In-group Collectivism)";"Gender Egalitarianism Societal Values";"Assertiveness Societal Values";"Country Cluster";"hofstede_id";"ctr";"country";"pdi";"idv";"mas";"uai";"ltowvs";"ivr"
"261";"261";"Hanwha";"58,070";"Financials";"Insurance: Life, Health (stock)";"-17";"Seoul";"https://www.hanwhacorp.co.kr";"14";"$44,303.00";"$425.8";"$151,966.10";"$3,751.40";"1%";"0.3%";"11.3%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"262";"262";"China United Network Communications";"246,299";"Telecommunications";"Telecommunications";"11";"Beijing";"https://www.chinaunicom-a.com";"11";"$43,974.40";"$616.9";"$78,908.50";"$20,412.20";"1.4%";"0.8%";"3%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"263";"263";"Shaanxi Yanchang Petroleum (Group)";"136,016";"Energy";"Mining, Crude-Oil Production";"25";"\"Xi'an, China\"";"https://www.sxycpc.com";"7";"$43,858.10";"$306.5";"$53,958.10";"$17,505.40";"0.7%";"0.6%";"1.8%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"264";"264";"Charter Communications";"98,000";"Telecommunications";"Telecommunications";"-";"Stamford, Conn.";"https://www.charter.com";"3";"$43,634.00";"$1,230.00";"$146,130.00";"$36,285.00";"2.8%";"0.8%";"3.4%";"Tom Rutledge";"";"";"California University of Pennsylvania";"";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"265";"265";"Tata Motors";"81,090";"Motor Vehicles & Parts";"Motor Vehicles and Parts";"-33";"Mumbai";"https://www.tatamotors.com";"10";"$43,599.20";"$-4,122.00";"$44,349.00";"$8,688.00";"-9.5%";"-9.3%";"-47.4%";"Guenter Butschek";"October 21, 1960 (age 59 years)";"1960";"Baden-Württemberg Cooperative State University";"";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"266";"266";"ZF Friedrichshafen";"148,969";"Motor Vehicles & Parts";"Motor Vehicles and Parts";"2";"Friedrichshafen, Germany";"https://www.zf.com";"6";"$43,582.40";"$1,064.50";"$30,897.60";"$8,170.20";"2.4%";"3.4%";"13%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"267";"267";"Metro";"132,293";\N;\N;"2";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"268";"268";"New York Life Insurance";"11,388";"Financials";"Insurance: Life, Health (Mutual)";"-10";"New York City";"https://www.newyorklife.com";"25";"$43,425.30";"$880";"$311,449.30";"$21,006.50";"2%";"0.3%";"4.2%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"269";"269";"Banco do Brasil";"96,889";"Financials";"Banks: Commercial and Savings";"-94";"Bras?lia";"https://www.bb.com.br";"25";"$43,332.90";"$3,782.90";"$360,361.10";"$26,292.90";"8.7%";"1%";"14.4%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"270";"270";"American Express";"59,000";"Financials";"Diversified Financials";"57";"New York City";"https://www.americanexpress.com";"25";"$43,281.00";"$6,921.00";"$188,602.00";"$22,290.00";"16%";"3.7%";"31%";"Stephen Squeri";"1955 (age 65 years)";"1955";"Manhattan College";"";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"271";"271";"Nationwide";"30,472";"Financials";"Insurance: Property and Casualty (Mutual)";"-24";"Columbus, Ohio";"https://www.nationwide.com";"25";"$43,270.00";"$512.6";"$214,141.90";"$14,478.10";"1.2%";"0.2%";"3.5%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"272";"272";"ACS";"195,461";"Engineering & Construction";"Engineering, Construction";"12";"Madrid";"https://www.grupoacs.com";"15";"$43,263.20";"$1,079.90";"$39,199.60";"$5,015.80";"2.5%";"2.8%";"21.5%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"273";"273";"Shandong Weiqiao Pioneering Group";"106,044";"Industrials";"Textiles";"-88";"Shandong, China";"https://www.weiqiaocy.com";"8";"$43,008.40";"$852.6";"$35,359.20";"$10,256.00";"2%";"2.4%";"8.3%";"Zhang Bo";"August 29, 1982 (age 37 years), China";"1982";"Central Academy of Drama";"China";"29";"Albania";"5.74";"3.39";"5.41";"5.12";"5.66";"6.20";"5.88";"4.63";"5.97";"5.03";"5.94";"4.65";"6.16";"3.16";"3.98";"5.74";"5.84";"1.70";"5.73";"4.93";"4.39";"5.79";"5.94";"4.62";"4.50";"5.24";"3.98";"Eastern Europe";"29";"Albania";"4.57";"3.86";"4.62";"4.54";"4.64";"4.81";"5.74";"3.71";"4.89";"5.37";"5.42";"3.52";"4.44";"5.34";"5.63";"5.22";"4.19";"4.41";"Eastern Europe";"24";"CHI";"China";"80";"20";"66";"30";"87";"24"
"274";"274";"UBS Group";"66,888";"Financials";"Banks: Commercial and Savings";"32";"Zurich";"https://www.ubs.com";"25";"$42,960.00";"$4,516.00";"$958,489.00";"$52,928.00";"10.5%";"0.5%";"8.5%";"Sergio Ermotti";"May 11, 1960 (age 59 years), Lugano, Switzerland";"1960";"University of Oxford";"Swiss";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"275";"275";"Bharat Petroleum";"12,865";"Energy";"Petroleum Refining";"39";"Mumbai";"https://www.bharatpetroleum.in";"16";"$42,935.60";"$1,115.70";"$19,768.30";"$5,596.40";"2.6%";"5.6%";"19.9%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"276";"276";"Best Buy";"125,000";"Retailing";"Specialty Retailers";"-15";"Richfield, Minn.";"https://www.bestbuy.com";"21";"$42,879.00";"$1,464.00";"$12,901.00";"$3,306.00";"3.4%";"11.3%";"44.3%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"277";"277";"Xiamen C&D";"24,016";"Wholesalers";"Trading";"85";"Xiamen, China";"https://www.chinacdc.com";"3";"$42,726.30";"$631.3";"$36,868.00";"$6,224.40";"1.5%";"1.7%";"10.1%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"278";"278";"Liberty Mutual Insurance Group";"50,000";"Financials";"Insurance: Property and Casualty (Stock)";"-23";"Boston";"https://www.libertymutual.com";"25";"$42,685.00";"$2,160.00";"$125,989.00";"$20,735.00";"5.1%";"1.7%";"10.4%";"David H. Long";"1961 (age 59 years), Liverpool, United Kingdom";"1961";"Hartwick College";"American";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"279";"279";"China COSCO Shipping";"111,397";"Transportation";"Shipping";"56";"Shanghai";"https://www.coscoshipping.com";"12";"$42,607.70";"$1,554.50";"$117,702.00";"$27,288.60";"3.6%";"1.3%";"5.7%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"280";"280";"Jardine Matheson";"469,000";"Motor Vehicles & Parts";"Motor Vehicles and Parts";"3";"Hong Kong";"https://www.jardines.com";"20";"$42,527.00";"$1,732.00";"$86,258.00";"$26,342.00";"4.1%";"2%";"6.6%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"281";"281";"Shaanxi Coal & Chemical Industry";"120,095";"Energy";"Mining, Crude-Oil Production";"13";"\"Xi'an, China\"";"https://www.shccig.com";"5";"$42,418.80";"$90.8";"$72,966.00";"$5,378.10";"0.2%";"0.1%";"1.7%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"282";"282";"Talanx";"20,780";"Financials";"Insurance: Property and Casualty (Stock)";"9";"Hanover, Germany";"https://www.talanx.com";"6";"$42,390.50";"$829.7";"$186,170.70";"$9,959.00";"2%";"0.4%";"8.3%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"283";"283";"China National Aviation Fuel Group";"13,181";"Wholesalers";"Trading";"88";"Beijing";"https://www.cnaf.com";"9";"$42,370.90";"$476.2";"$8,054.10";"$2,996.20";"1.1%";"5.9%";"15.9%";"Zhou Qiang";"April 25, 1960 (age 59 years), Huangmei County, Huanggang, China";"1960";"Southwest University of Political Science & Law";"China";"29";"Albania";"5.74";"3.39";"5.41";"5.12";"5.66";"6.20";"5.88";"4.63";"5.97";"5.03";"5.94";"4.65";"6.16";"3.16";"3.98";"5.74";"5.84";"1.70";"5.73";"4.93";"4.39";"5.79";"5.94";"4.62";"4.50";"5.24";"3.98";"Eastern Europe";"29";"Albania";"4.57";"3.86";"4.62";"4.54";"4.64";"4.81";"5.74";"3.71";"4.89";"5.37";"5.42";"3.52";"4.44";"5.34";"5.63";"5.22";"4.19";"4.41";"Eastern Europe";"24";"CHI";"China";"80";"20";"66";"30";"87";"24"
"284";"284";"Lufthansa Group";"115,882";"Transportation";"Airlines";"-7";"Cologne, Germany";"https://www.lufthansagroup.com";"25";"$42,302.00";"$2,552.70";"$43,677.50";"$10,816.20";"6%";"5.8%";"23.6%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"285";"285";"Merck";"69,000";"Health Care";"Pharmaceuticals";"-9";"Kenilworth, N.J.";"https://www.merck.com";"25";"$42,294.00";"$6,220.00";"$82,637.00";"$26,701.00";"14.7%";"7.5%";"23.3%";"Kenneth C. Frazier";"December 17, 1954 (age 65 years), Philadelphia, PA";"1954";"Harvard Law School (1978), Penn State University (1975), Northeast High School";"American";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"286";"286";"China Huaneng Group";"136,031";"Energy";"Energy";"3";"Beijing";"https://www.chng.com.cn";"11";"$42,280.90";"$8.9";"$156,327.20";"$11,817.20";"-";"-";"0.1%";"Shu Yinbiao";"1958 (age 62 years)";"1958";"North China Electric Power University";"";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"287";"287";"Bouygues";"129,275";"Engineering & Construction";"Engineering, Construction";"20";"Paris";"https://www.bouygues.com";"25";"$42,179.20";"$1,547.20";"$43,084.20";"$11,116.80";"3.7%";"3.6%";"13.9%";"Martin Bouygues";"May 3, 1952 (age 67 years), Suresnes, France";"1952";"Janson de Sailly School";"France";"57";"Germany (EAST)";"6.33";"2.06";"4.81";"5.08";"5.08";"5.81";"5.10";"2.46";"5.86";"4.36";"6.11";"3.40";"5.74";"2.20";"4.35";"4.45";"6.10";"1.71";"5.37";"4.14";"5.47";"5.87";"5.51";"3.32";"5.70";"4.60";"4.35";"Germanic Europe";"57";"Germany (EAST)";"5.16";"3.95";"5.54";"3.56";"3.40";"4.09";"4.52";"3.06";"4.73";"3.94";"5.23";"2.69";"4.68";"5.44";"6.09";"5.22";"4.90";"3.23";"Germanic Europe";"38";"FRA";"France";"68";"71";"43";"86";"63";"48"
"288";"288";"Sanofi";"104,226";"Health Care";"Pharmaceuticals";"-17";"Paris";"https://www.sanofi.com";"15";"$42,104.90";"$5,081.80";"$127,339.30";"$67,295.30";"12.1%";"4%";"7.6%";"Olivier Brandicourt";"February 1956 (age 64 years), France";"1956";"Paris Descartes University";"France";"57";"Germany (EAST)";"6.33";"2.06";"4.81";"5.08";"5.08";"5.81";"5.10";"2.46";"5.86";"4.36";"6.11";"3.40";"5.74";"2.20";"4.35";"4.45";"6.10";"1.71";"5.37";"4.14";"5.47";"5.87";"5.51";"3.32";"5.70";"4.60";"4.35";"Germanic Europe";"57";"Germany (EAST)";"5.16";"3.95";"5.54";"3.56";"3.40";"4.09";"4.52";"3.06";"4.73";"3.94";"5.23";"2.69";"4.68";"5.44";"6.09";"5.22";"4.90";"3.23";"Germanic Europe";"38";"FRA";"France";"68";"71";"43";"86";"63";"48"
"289";"289";"China Everbright Group";"70,000";"Financials";"Banks: Commercial and Savings";"33";"Beijing";"https://www.ebchina.com";"5";"$41,879.70";"$1,890.80";"$696,969.90";"$19,192.10";"4.5%";"0.3%";"9.9%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"290";"290";"Honeywell International";"114,000";"Industrials";"Electronics, Electrical Equip.";"-15";"Morris Plains, N.J.";"https://www.honeywell.com";"25";"$41,802.00";"$6,765.00";"$57,773.00";"$18,180.00";"16.2%";"11.7%";"37.2%";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"291";"291";"Xiamen ITG Holding Group";"23,159";"Wholesalers";"Trading";"69";"Xiamen, China";"https://www.itgholding.com.cn";"3";"$41,437.50";"$62.8";"$15,123.30";"$1,259.90";"0.2%";"0.4%";"5%";"Xu Xiaoxi";"November 18, 1981 (age 38 years), Chengdu, China";"1981";"New York Film Academy | Battery Place, New York";"China";"29";"Albania";"5.74";"3.39";"5.41";"5.12";"5.66";"6.20";"5.88";"4.63";"5.97";"5.03";"5.94";"4.65";"6.16";"3.16";"3.98";"5.74";"5.84";"1.70";"5.73";"4.93";"4.39";"5.79";"5.94";"4.62";"4.50";"5.24";"3.98";"Eastern Europe";"29";"Albania";"4.57";"3.86";"4.62";"4.54";"4.64";"4.81";"5.74";"3.71";"4.89";"5.37";"5.42";"3.52";"4.44";"5.34";"5.63";"5.22";"4.19";"4.41";"Eastern Europe";"24";"CHI";"China";"80";"20";"66";"30";"87";"24"
"292";"292";"Iberdrola";"33,216";"Energy";"Utilities";"38";"Bilbao, Spain";"https://www.iberdrola.com";"15";"$41,395.40";"$3,557.10";"$129,202.30";"$41,813.50";"8.6%";"2.8%";"8.5%";"José Ignacio Sánchez Galán";"September 30, 1950 (age 69 years), Villavieja de Yeltes, Spain";"1950";"EOI Business School, Comillas Pontifical University";"Spain";"42";"France";"5.10";"2.36";"4.27";"3.98";"4.73";"5.06";"5.01";"2.19";"5.06";"3.29";"5.14";"3.17";"4.53";"1.86";"3.32";"3.35";"5.22";"1.95";"5.11";"3.41";"6.14";"4.93";"5.11";"2.81";"5.90";"3.82";"3.32";"Latin Europe";"42";"France";"4.43";"3.48";"5.28";"3.93";"3.40";"4.11";"4.37";"3.64";"4.13";"4.26";"4.96";"2.76";"4.86";"5.67";"5.65";"5.42";"4.40";"3.38";"Latin Europe";"92";"SPA";"Spain";"57";"51";"42";"86";"48";"44"
"293";"293";"United Airlines Holdings";"92,000";"Transportation";"Airlines";"8";"Chicago";"https://www.united.com";"24";"$41,303.00";"$2,129.00";"$44,792.00";"$9,995.00";"5.2%";"4.8%";"21.3%";"Oscar Munoz";"January 1959 (age 61 years), California";"1959";"La Quinta High School, Marshall Business School, USC, University of Southern California, Pepperdine University";"American";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"294";"294";"Maersk Group";"84,404";"Transportation";"Shipping";"11";"Copenhagen";"https://www.maersk.com";"16";"$41,256.00";"$3,169.00";"$56,636.00";"$32,621.00";"7.7%";"5.6%";"9.7%";"Søren Skou";"August 20, 1964 (age 55 years), Denmark";"1964";"IMD Business School, Copenhagen Business School";"Denmark";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"30";"DEN";"Denmark";"18";"74";"16";"23";"35";"70"
"295";"295";"Toronto-Dominion Bank";"84,383";"Financials";"Banks: Commercial and Savings";"42";"Toronto, Ontario, Canada";"https://www.td.com";"20";"$41,198.70";"$8,751.50";"$1,016,604.20";"$60,198.80";"21.2%";"0.9%";"14.5%";"Bharat Masrani";"May 26, 1956 (age 63 years), Uganda";"1956";"Schulich School of Business (1979), York University (1978)";"Canadian";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"296";"296";"GlaxoSmithKline";"95,490";"Health Care";"Pharmaceuticals";"-6";"Brentford, Britain";"https://www.gsk.com";"25";"$41,108.50";"$4,832.30";"$73,941.20";"$5,552.00";"11.8%";"6.5%";"87%";"Emma Walmsley";"June 1969 (age 50 years), Barrow-in-Furness, United Kingdom";"1969";"University of Oxford, St Swithun's School\", 'Parents: Robert Walmsley, Christina V Melvill";"British";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"297";"297";"TIAA";"17,643";"Financials";"Insurance: Life, Health (Mutual)";"22";"New York City";"https://www.tiaa.org";"22";"$41,052.10";"$1,560.50";"$568,190.20";"$38,126.30";"3.8%";"0.3%";"4.1%";"Roger W. Ferguson Jr.";"October 28, 1951 (age 68 years), Washington, D.C.";"1951";"Sidwell Friends School (1969), Harvard College, Harvard Law School, Harvard University, Pembroke College";"";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
